Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Support Trust for Africa Development (STAD),stad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Survivors Fund (SURF),surf,100.0,25.0,16.666666666666668,60.416666666666664,100.0,50.0,22.22222222222222,68.05555555555556
Sustainable Development Institute,sdi,100.0,79.16666666666666,35.18518518518519,78.58796296296296,100.0,79.16666666666666,35.18518518518519,78.58796296296296
Sustainable Hospitality Alliance,sha,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Sustainable Livelihoods Foundation,sustainable_livelihoods_foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,100.0,97.5983018796086,36.36815530996157,83.49161429739254,100.0,97.5983018796086,36.3726091073806,83.49272774674729
Swedish Committee for Afghanistan,sca_afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swisscontact,swisscontact,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Switzerland - Swiss Agency for Development and Cooperation (SDC),sdc_ch,82.66224940536867,75.0,27.47666071445292,66.95028988129756,99.69843696907917,75.0,27.47666071445292,75.46838366315282
Sympany+,simone_sympany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,100.0,50.0,62.96296296296296,78.24074074074073,100.0,50.0,62.96296296296296,78.24074074074073
Synergía - Initiatives for Human Rights,synergiaihr,90.0,33.33333333333333,25.925925925925924,59.81481481481481,100.0,33.33333333333333,25.925925925925924,64.81481481481481
Syria Justice and Accountability Centre (SJAC),sjac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria Relief,sr,80.0,50.0,11.11111111111111,55.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Syrian Center for Media and Freedom of Expression,scm,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
TAG International Development Limited,taginternational,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Talent Acceleration Platform (TAP),tap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tameer-e-Khalaq Foundation,tkf1234,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Tanager,tan,90.0,75.0,66.66666666666667,80.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Target TB,targettb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB Alert,tbalert,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Teach A Man To Fish,tamtf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teach For Pakistan,tfp,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
TEAR fund Nederland,tear,100.0,78.95833333333334,34.74235104669887,78.42517109500807,100.0,78.95833333333334,34.74235104669887,78.42517109500807
Tearfund,tearfund,100.0,62.5,23.333333333333332,71.45833333333333,100.0,62.5,23.333333333333332,71.45833333333333
Tearfund VZW (TFBE),tfb_admin1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech2Peace,t2p,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Technische Universiteit Delft,nl_tud,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
TechnoServe,tns,100.0,50.0,51.85185185185185,75.46296296296296,100.0,50.0,51.85185185185185,75.46296296296296
Terre des Hommes Netherlands,tdh_nl,92.37288135593221,76.50552131484335,42.53422774224007,75.94637794223696,92.49394673123487,76.50552131484335,42.53422774224007,76.0069106298883
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,95.0,50.0,50.0,72.5,100.0,50.0,50.0,75.0
The Access to Nutrition Foundation,atnf,94.0,43.33333333333333,12.59259259259259,60.981481481481474,100.0,43.33333333333333,12.59259259259259,63.981481481481474
The AGRI3 Fund,agri3_fund,90.0,25.0,16.33986928104575,55.33496732026144,100.0,25.0,16.33986928104575,60.33496732026144
The Asia Foundation,taf,92.0,52.5,33.333333333333336,67.45833333333333,100.0,52.5,33.333333333333336,71.45833333333333
The British Academy,thebritishacademy,100.0,62.5,11.11111111111111,68.40277777777777,100.0,62.5,11.11111111111111,68.40277777777777
The Carter Center,carter-center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the center for victimized women and children,cavwoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,100.0,69.64285714285714,26.984126984126984,74.15674603174602,100.0,69.64285714285714,26.984126984126984,74.15674603174602
The Climate Change Organisation,climate-group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Coca-Cola Export Corporation,tccec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Commonwealth Secretariat,commonwealthsecretariat,89.59537572254337,24.277456647398843,22.22222222222222,56.42260757867695,99.59537572254337,24.277456647398843,22.22222222222222,61.42260757867695
The Conflict and Environment Observatory,ceobs,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
The Convention on Business Integrity,cbi-nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Education Commission,educomm,100.0,25.0,0.0,56.25,100.0,25.0,0.0,56.25
The Faraday Institution,thefaradayinstitution,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
The Foundation Center,foundation_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Fred Hollows Foundation (UK),fhfuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Freedom Fund,tff,100.0,75.0,30.555555555555557,76.38888888888889,100.0,75.0,30.555555555555557,76.38888888888889
The Freedom Fund (US),tffus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The George Washington University,gwu_gwi,95.0,37.5,22.22222222222222,62.43055555555556,100.0,37.5,22.22222222222222,64.93055555555556
The Global Alliance for Improved Nutrition,gain,99.98561151079136,60.95774126662812,29.481614708233412,72.60264474911106,100.0,60.95774126662812,29.481614708233412,72.60983899371537
The Global Center on Adaptation,gca,100.0,33.33333333333333,40.74074074074073,68.5185185185185,100.0,33.33333333333333,40.74074074074073,68.5185185185185
"The Global Development Incubator, Inc",gdi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
The Global Forum on MSM & HIV (MSMGF),msmgf,96.66666666666667,50.0,22.22222222222222,66.38888888888889,100.0,50.0,22.22222222222222,68.05555555555556
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,100.0,99.8878923766816,71.08922598655901,92.74427959081017,100.0,99.8878923766816,71.08922598655901,92.74427959081017
The Global Initiative Against Transnational Organized Crime,gi-toc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the global steering group for impact investment,gsg,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
The Hague Academy for Local Governance,tha,100.0,53.57142857142857,37.301587301587304,72.71825396825396,100.0,53.57142857142857,37.301587301587304,72.71825396825396
The HALO Trust,halo,99.16666666666666,33.333333333333336,35.85858585858586,66.88131313131314,100.0,33.333333333333336,35.85858585858586,67.2979797979798
The Hunger Project Bangladesh,thpdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Hunger Project Netherlands,thp_org,100.0,100.0,31.48148148148148,82.87037037037037,100.0,100.0,31.48148148148148,82.87037037037037
The Institute for Strategic Dialogue,isdglobal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The International Children's Trust,theict,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
The International Institute for Strategic Studies,iiss,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
The International Institute for Sustainable Development,iisd,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
The International Rescue Committee,irc_inc,99.68253968253968,73.67227592791502,40.920941645579326,78.48957423464343,99.84126984126985,73.67227592791502,40.920941645579326,78.5689393140085
The Kvinna till Kvinna Foundation - Head Office,ktk_ho,100.0,50.0,22.807017543859647,68.20175438596492,100.0,50.0,22.807017543859647,68.20175438596492
The Lebanese Organisation for Studies and Training,rabi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Legal Aid Forum,laf,95.0,37.5,27.77777777777778,63.81944444444444,95.0,37.5,27.77777777777778,63.81944444444444
The Leprosy Mission England and Wales,tlmew,93.33333333333333,75.0,22.22222222222222,70.97222222222221,100.0,75.0,22.22222222222222,74.30555555555556
The Leprosy Mission Nepal,tlmnepal,100.0,66.66666666666666,7.4074074074074066,68.5185185185185,100.0,66.66666666666666,7.4074074074074066,68.5185185185185
The Liaison Office,tlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mailman School of Public Health,mailman_school_of_public_health,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
The MENTOR Initiative,the_mentor_initiative,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
The National Association of Municipalities of Benin (ANCB),ancb_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Nature Conservancy,the_nature_conservancy,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
The OPEC Fund for International Development (OFID),ofid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Open University,open_university,100.0,75.0,35.87301587301587,77.71825396825398,100.0,75.0,35.87301587301587,77.71825396825398
The Palestinian Initiative for the Promotion of Global Dialogue and Democracy-MIFTAH,miftah,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
"The Population Council, Inc.",populationcouncil,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
The Power of Nutrition,the_power_of_nutrition,92.0,48.33333333333333,15.555555555555555,61.972222222222214,100.0,48.33333333333333,15.555555555555555,65.97222222222221
The Princess Alia Foundation,paf_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Proforest Initiative UK,pi-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
The Salvation Army International Development UK,said-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Samdhana Institute,samdhana_institute,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,70.40298507462687,0.0,11.11111111111111,37.97927031509121,79.96517412935324,0.0,11.11111111111111,42.7603648424544
The University of Aberdeen,uoa,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
"The University of Dodoma (UDOM), Tanzania",udom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The University of Manchester,uom,92.5,75.0,13.88888888888889,68.47222222222223,100.0,75.0,13.88888888888889,72.22222222222223
The University of Oxford,oxford,98.33333333333334,35.833333333333336,12.962962962962962,61.36574074074075,100.0,35.833333333333336,12.962962962962962,62.199074074074076
The University of Sheffield,tuos,100.0,50.0,0.0,62.5,100.0,50.0,0.0,62.5
"The University of the West of England, Bristol",uwe,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
The Wildfowl and Wetlands Trust,gb-chc-1030884,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
The William and Flora Hewlett Foundation,hewlett-foundation,96.12179487179488,75.0,19.26961926961927,71.62830225330225,100.0,75.0,19.26961926961927,73.56740481740482
The World Bank,worldbank,89.89280245022971,73.4033955961932,85.48470192516953,84.66842560545554,99.32108218478815,73.4033955961932,85.50171740926005,89.38681934375738
Theatre for a Change Malawi,tfacmalawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theatre for a Change UK,tfac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Think Equal UK,thinkequal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Third World Network Africa,twnafrica,100.0,100.0,77.77777777777777,94.44444444444444,100.0,100.0,77.77777777777777,94.44444444444444
Thomson Reuters Foundation,trf,95.0,25.0,33.333333333333336,62.083333333333336,95.0,25.0,33.333333333333336,62.083333333333336
Tifa Foundation,tifa_foundation,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Timber Trade Federation Ltd.,ttf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timidria,timidria,80.0,50.0,22.22222222222222,58.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Trademark Africa,tma,95.0,50.0,22.22222222222222,65.55555555555556,100.0,50.0,22.22222222222222,68.05555555555556
TRAFFIC International,traffic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traidcraft Exchange,traidcraft,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
TRAIDE Foundation,traide_foundation,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Transform Africa,transafrica19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transforma,transforma,90.0,25.0,27.77777777777778,58.19444444444444,100.0,25.0,27.77777777777778,63.19444444444444
Transition International,ti_nl,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Transnational Institute,tni,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Transparency International Bangladesh,tib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transparency International Kenya,ti_kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transparency International Secretariat,transparency-international,88.0,20.0,22.22222222222222,54.55555555555556,100.0,20.0,22.22222222222222,60.55555555555556
Transparency International UK,ti-uk,100.0,50.0,13.88888888888889,65.97222222222223,100.0,50.0,13.88888888888889,65.97222222222223
Transparently Lebanese,transparently_lebanese,80.0,50.0,0.0,52.5,100.0,50.0,0.0,62.5
TREE AID,treea,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
TRIAL International,trial,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Triangle Génération Humanitaire,tgh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trianglen,trianglen,100.0,75.0,51.543209876543216,81.6358024691358,100.0,75.0,51.543209876543216,81.6358024691358
Trias,trias,100.0,100.0,46.381766381766376,86.5954415954416,100.0,100.0,46.381766381766376,86.5954415954416
Triggerise Ethiopia,trig,90.0,50.0,77.77777777777777,76.94444444444444,100.0,50.0,77.77777777777777,81.94444444444444
Triple Line,tripleline_crownagents,88.84955752212389,25.0,6.427015250544663,52.28153257369811,89.64601769911505,25.0,17.341469527830796,55.40837623151522
Trocaire,trocaire,100.0,62.5,37.03703703703704,74.88425925925927,100.0,62.5,37.03703703703704,74.88425925925927
Trocaire (Northern Ireland),troc,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Tropenbos International,tbi,98.4,63.27272727272727,30.035087719298247,72.52695374800638,100.0,63.27272727272727,30.035087719298247,73.32695374800637
Tropical Health and Education Trust,tropicalhealth,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Tropical Health Consulting,thc,80.0,25.0,22.22222222222222,51.80555555555556,90.0,25.0,22.22222222222222,56.80555555555556
Trust for Africa's Orphans,tao-03473165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trust for Indigenous Culture and Health,ticah,100.0,0.0,44.44444444444444,61.111111111111114,100.0,0.0,44.44444444444444,61.111111111111114
TrustAfrica,trustafrica,100.0,100.0,39.21568627450981,84.80392156862746,100.0,100.0,39.21568627450981,84.80392156862746
Twaweza,twaweza,80.0,25.0,11.11111111111111,49.02777777777778,100.0,50.0,22.22222222222222,68.05555555555556
Twin,twin-iati,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Twitezimbere,twz1,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Twynstra Gudde,twynstragudde,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Uganda Martyrs University,umu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda National NGO Forum,ngoforum_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHAI EASHRI,uhai-eashri,96.66666666666666,81.81818181818181,52.46913580246914,81.90516273849607,100.0,81.81818181818181,52.46913580246914,83.57182940516273
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,95.1290684624018,95.00561167227833,49.5744481855593,83.7095491956603,100.0,95.00561167227833,49.5744481855593,86.1450149644594
"UK - Department for Digital, Culture, Media and Sport",dcms,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,99.33333333333334,76.52298850574712,56.29629629629629,82.87148786717754,99.66666666666666,76.52298850574712,56.666666666666664,83.13074712643679
UK - Department for Work and Pensions,dwp,95.0,75.0,22.22222222222222,71.80555555555556,100.0,75.0,22.22222222222222,74.30555555555556
UK - Department of Health and Social Care (DHSC),dhsc,99.95260663507108,91.40643139075922,58.159797022356265,87.36786042081441,99.95260663507108,91.40643139075922,58.949686437838096,87.56533277468486
"UK - Department of Science, Innovation and Technology",dsit,99.92574257425743,93.25495049504951,52.065154159395,86.29289745073984,100.0,93.25495049504951,52.065154159395,86.33002616361112
"UK - Foreign, Commonwealth and Development Office",fcdo,99.91754466330738,92.35520405871364,43.392036103900516,83.89558237230723,99.96335318369218,92.35520405871364,43.422575117490375,83.92612138589709
UK - Home Office,homeoffice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK - Medical Research Council,mrc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK - Ministry of Defence,ukmod,90.0,100.0,33.333333333333336,78.33333333333333,90.0,100.0,33.333333333333336,78.33333333333333
UK - Scottish Government,scottish_government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UK Department for Energy, Security and Net Zero",desnz,100.0,91.83201058201058,54.761904761904766,86.64847883597884,100.0,91.83201058201058,54.761904761904766,86.64847883597884
UK – Department for Education,dfe,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
UK-Ghana Chamber of Commerce,ukgcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-Med,uk-med,100.0,54.166666666666664,29.629629629629626,70.94907407407408,100.0,54.166666666666664,29.629629629629626,70.94907407407408
ULB-Coopération,ulbcoop,100.0,100.0,41.97530864197531,85.49382716049382,100.0,100.0,41.97530864197531,85.49382716049382
UN Global Compact Local Network UK,ungc-uk,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
UN Pooled Funds,unpf,88.78140149845747,50.0,3.45402105734767,57.75420601356565,98.74944909651829,50.0,3.45402105734767,62.73822981259606
UN Trade and Development,unctad,100.0,125.0,33.333333333333336,89.58333333333333,100.0,125.0,33.333333333333336,89.58333333333333
UN Women,unw,96.53846153846153,66.17647058823529,80.7948493785886,85.01206076093673,96.53846153846153,66.96832579185521,80.7948493785886,85.21002456184172
UN-Habitat,unhabitat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unicef Belgium National Committee,ub,100.0,100.0,61.9047619047619,90.47619047619048,100.0,100.0,61.9047619047619,90.47619047619048
UNICEF Netherlands National Committee,unicefnl,85.0,50.0,16.666666666666668,59.166666666666664,90.0,50.0,16.666666666666668,61.666666666666664
Unie van Waterschappen,uvw,100.0,51.315789473684205,24.836601307189543,69.03809769521844,100.0,51.315789473684205,24.836601307189543,69.03809769521844
Unilever,ul,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Union des Villes et Communes de Wallonie (UVCW),uvcw,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Union of Agricultural Work Committees,uawc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNITAID,utd,90.0,73.64864864864865,33.033033033033036,71.67042042042041,100.0,73.64864864864865,33.033033033033036,76.67042042042041
United Mission to Nepal,umn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations Capital Development Fund,uncdf,100.0,30.0,33.333333333333336,65.83333333333333,100.0,30.0,33.333333333333336,65.83333333333333
United Nations Central Emergency Response Fund (CERF),cerf,99.98191245628844,75.16397968166686,63.67077030030119,84.69964372363623,99.99758832750513,75.16397968166686,63.67077030030119,84.70748165924458
United Nations Children's Fund (UNICEF),unicef,96.77028051554208,100.0,94.08081318619605,96.90534355432005,100.0,100.0,94.11170078342178,98.52792519585545
United Nations Development Coordination Office,undco,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
United Nations Development Programme (UNDP),undp,99.64621676891616,81.4833689205244,70.24295556338004,87.75468950543419,100.0,81.4833689205244,70.24295556338004,87.93158112097612
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations Environment Programme (UNEP),un-environment,89.0625,49.21875,16.319444444444443,60.915798611111114,99.6875,49.21875,16.319444444444443,66.22829861111111
United Nations Foundation,unf,100.0,41.666666666666664,22.22222222222222,65.97222222222221,100.0,41.666666666666664,22.22222222222222,65.97222222222221
United Nations High Commissioner for Refugees (UNHCR),unhcr,100.0,50.0,67.63458603924909,79.40864650981227,100.0,50.0,67.63458603924909,79.40864650981227
United Nations Industrial Development Organization (UNIDO),unido,99.8443579766537,49.659533073929964,27.042801556420233,69.0977626459144,99.8443579766537,49.659533073929964,33.16039775183744,70.6271616947687
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations Office for Project Services (UNOPS),unops,89.994640943194,50.0,25.253066571394545,63.81058711444564,99.994640943194,50.0,25.253066571394545,68.81058711444564
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,100.0,100.0,92.67676767676768,98.16919191919192,100.0,100.0,92.67676767676768,98.16919191919192
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,90.0,100.0,66.66666666666667,86.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
United Nations Population Fund,unfpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations World Food Programme (WFP),wfp,100.0,100.0,92.99336650082918,98.2483416252073,100.0,100.0,92.99336650082918,98.2483416252073
United Purpose,cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States African Development Foundation,usadf,100.0,71.07740585774059,33.333333333333336,76.10268479776848,100.0,71.07740585774059,33.333333333333336,76.10268479776848
United States Agency for International Development (USAID),usaid,100.0,71.54674328099647,33.525153818313434,76.26797427482747,100.0,71.54674328099647,33.55772710821571,76.27611759730304
United States Department of Agriculture,usda,100.0,60.892388451443566,33.333333333333336,73.55643044619423,100.0,60.892388451443566,33.333333333333336,73.55643044619423
United States Department of Commerce,doc,100.0,52.5,33.333333333333336,71.45833333333333,100.0,52.5,33.333333333333336,71.45833333333333
United States Department of Defense,dod,100.0,68.75,33.333333333333336,75.52083333333333,100.0,68.75,33.333333333333336,75.52083333333333
United States Department of Energy,doe,100.0,69.01041666666666,33.333333333333336,75.58593749999999,100.0,69.01041666666666,33.333333333333336,75.58593749999999
United States Department of Homeland Security,dhs,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
United States Department of Interior,doi,100.0,56.22990353697749,33.333333333333336,72.3908092175777,100.0,56.22990353697749,33.333333333333336,72.3908092175777
United States Department of Justice,doj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States Department of Labor,dol,100.0,62.16216216216216,33.333333333333336,73.87387387387388,100.0,62.16216216216216,33.333333333333336,73.87387387387388
United States Department of State,state,100.0,62.83482142857143,33.333333333333336,74.04203869047619,100.0,62.83482142857143,33.333333333333336,74.04203869047619
United States Department of the Treasury,treasury,100.0,68.75,33.333333333333336,75.52083333333333,100.0,68.75,33.333333333333336,75.52083333333333
United States Department of Transportation,dot,100.0,74.59016393442623,33.333333333333336,76.98087431693989,100.0,74.59016393442623,33.333333333333336,76.98087431693989
United States Environmental Protection Agency,epa,100.0,53.7037037037037,33.333333333333336,71.75925925925925,100.0,53.7037037037037,33.333333333333336,71.75925925925925
United States Federal Trade Commission,ftc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States Health and Human Services,hhs,100.0,64.22566371681415,33.333333333333336,74.38974926253687,100.0,64.22566371681415,33.333333333333336,74.38974926253687
United States International Development Finance Corporation,dfc,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
United States Trade and Development Agency,ustda,100.0,52.049180327868854,33.333333333333336,71.34562841530054,100.0,52.049180327868854,33.333333333333336,71.34562841530054
United Work,united_work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United World Schools,uws,98.88888888888889,28.125,11.11111111111111,59.25347222222222,100.0,28.125,11.11111111111111,59.80902777777778
Universidad Cientifica del Sur,cientifica-pe,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Universidad de los Andes,uand_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Universidad Peruana Cayetano Heredia,investigacion_cayetano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,100.0,24.999999999999996,16.666666666666668,60.416666666666664,100.0,24.999999999999996,16.666666666666668,60.416666666666664
Universitas Brawijaya,medicine_ub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Universiteit Leiden,universiteit_leiden,100.0,87.5,44.44444444444444,82.98611111111111,100.0,87.5,44.44444444444444,82.98611111111111
Universiti Malaya,rmc_um,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Universities UK,uuk,95.0,50.0,11.11111111111111,62.77777777777778,100.0,50.0,11.11111111111111,65.27777777777777
University College London,ucl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Amsterdam,uva_org,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
University of Birmingham,universityofbirmingham,91.11111111111111,29.365079365079367,16.049382716049383,56.90917107583775,96.66666666666667,29.365079365079367,16.049382716049383,59.686948853615526
