Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Southern African Catholic Bishops' Conference Aids Office,sacbc,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,66.66666666666667
SouthSouthNorth,ssn,80.0,0.0,0.0,100.0,0.0,0.0,20.0,42.857142857142854,0.0,26.984126984126984,80.0,0.0,0.0,100.0,0.0,0.0,20.0,42.857142857142854,0.0,26.984126984126984
Sowt podcasting and training L.L.C,sowt,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,33.333333333333336
Spain - Ministry of Foreign Affairs and Cooperation,maec,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Spanish Agency for International Development Cooperation (AECID),aecid,100.0,0.0,0.0,100.0,0.0,0.0,100.0,62.5,0.0,40.27777777777778,100.0,0.0,0.0,100.0,0.0,0.0,100.0,62.5,0.0,40.27777777777778
SPARK,spark,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,33.333333333333336
Special Hope Network,shn,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stakeholder Democracy Network,sdn,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
STAR-Ghana Foundation,star_ghanafoundation,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Stars Foundation,starsfoundation,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,11.11111111111111
STC International,stc-international,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,66.66666666666667
Stellenbosch University,su-impala,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stiching Cardano Development,stichting_cd,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting ActionAId,aanl,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444
Stichting Aflatoun International,aflatoun,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Agriterra,agriterra,100.0,0.0,0.0,100.0,0.0,44.11764705882353,100.0,36.666666666666664,82.35294117647058,51.45969498910675,100.0,0.0,0.0,100.0,0.0,44.11764705882353,100.0,36.666666666666664,82.35294117647058,51.45969498910675
Stichting Aidenvironment,aidenvironment,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Beheer Subsidiegelden DRA,stichting-subsidiegelden-dra,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
Stichting Deltares,deltares,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Fern,stichtingfern,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,17.46031746031746,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.14285714285714,0.0,17.46031746031746
Stichting fondsbeheer DGGF lokaal MKB,dggf_financing_local_smes,36.17021276595745,0.0,0.0,100.0,0.0,13.829787234042554,0.0,32.857142857142854,57.446808510638306,26.700439040864573,36.17021276595745,0.0,0.0,100.0,0.0,13.829787234042554,0.0,32.857142857142854,57.446808510638306,26.700439040864573
Stichting Habitat for Humanity Nederland,hfhnl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Stichting Health Action International,hai,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,77.77777777777777
Stichting Humana,humana_houben,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556
Stichting Kinderpostzegels Nederland,skn,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Leprazending Nederland - The Leprosy Mission Netherlands,leprazending-tlm-nl,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,27.77777777777778,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,27.77777777777778
Stichting Liliane Fonds,slf,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508
Stichting Mayday Rescue Foundation,maydayrescue,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Stichting Nederlands Instituut voor Internationale Betrekkingen 'Clingendael',clingendael,50.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,50.0,50.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,50.0
Stichting Onderzoek Multinationale Ondernemingen (SOMO),somo,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444
Stichting Red een Kind,redeenkind,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,83.33333333333334,20.37037037037037,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,83.33333333333334,20.37037037037037
Stichting RNW Media,rnw_org,0.0,0.0,0.0,100.0,0.0,16.666666666666664,100.0,0.0,83.33333333333334,33.333333333333336,0.0,0.0,0.0,100.0,0.0,16.666666666666664,100.0,0.0,83.33333333333334,33.333333333333336
Stichting Vluchteling,st_vluchteling,94.44444444444444,91.66666666666666,61.111111111111114,97.22222222222221,0.0,2.7777777777777777,100.0,16.666666666666664,97.22222222222221,62.34567901234568,94.44444444444444,91.66666666666666,61.111111111111114,97.22222222222221,0.0,2.7777777777777777,100.0,16.666666666666664,97.22222222222221,62.34567901234568
Stichting VSO Nederland,vso_nl,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,85.71428571428571,85.07936507936508
Stichting VU Amsterdam - Amsterdam Centre for World Food Studies,acwfs_vu,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222
Stichting Wilde Ganzen/ IKON,nl_wg,100.0,0.0,0.0,100.0,0.0,12.5,100.0,28.57142857142857,87.5,47.61904761904762,100.0,0.0,0.0,100.0,0.0,12.5,100.0,28.57142857142857,87.5,47.61904761904762
Stichting Wings For Aid Foundation,wfaf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stichting Woord en Daad,w-d,100.0,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,33.33333333333333,40.74074074074073,100.0,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,33.33333333333333,40.74074074074073
Stockholm International Water Institute,siwi,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,44.44444444444444
Stonewall Equality Limited,stonewa11,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Street Child,street_child,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.55555555555556
StreetInvest,si,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Stromme Foundation,stromme_ug,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Studies & Economic Media Center ( SEMC),semc-yemen,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Studio Globo,sg,0.0,50.0,50.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,0.0,50.0,50.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
Support Trust for Africa Development (STAD),stad,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Survivors Fund (SURF),surf,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Sustainable Development Institute,sdi,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,16.666666666666664,35.18518518518519,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,16.666666666666664,35.18518518518519
Sustainable Hospitality Alliance,sha,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Sustainable Livelihoods Foundation,sustainable_livelihoods_foundation,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,31.736646958613086,0.0,0.0,100.0,67.12095400340715,16.244112636536727,67.11093295921435,25.41942043721403,19.681330794668806,36.36815530996157,31.736646958613086,0.0,0.0,100.0,67.12095400340715,16.284196813307947,67.11093295921435,25.41942043721403,19.681330794668806,36.3726091073806
Swedish Committee for Afghanistan,sca_afghanistan,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Swisscontact,swisscontact,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,55.55555555555556
Switzerland - Swiss Agency for Development and Cooperation (SDC),sdc_ch,100.0,2.599388379204893,0.0,42.33775059463133,0.0,0.0,100.0,2.3528074562400545,0.0,27.47666071445292,100.0,2.599388379204893,0.0,42.33775059463133,0.0,0.0,100.0,2.3528074562400545,0.0,27.47666071445292
Sympany+,simone_sympany,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,66.66666666666666,62.96296296296296,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,66.66666666666666,62.96296296296296
Synergía - Initiatives for Human Rights,synergiaihr,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,100.0,0.0,25.925925925925924,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,100.0,0.0,25.925925925925924
Syria Justice and Accountability Centre (SJAC),sjac,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Syria Relief,sr,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Syrian Center for Media and Freedom of Expression,scm,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
TAG International Development Limited,taginternational,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Talent Acceleration Platform (TAP),tap,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Tameer-e-Khalaq Foundation,tkf1234,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Tanager,tan,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667
Target TB,targettb,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
TB Alert,tbalert,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,44.44444444444444
Teach A Man To Fish,tamtf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Teach For Pakistan,tfp,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,33.333333333333336
TEAR fund Nederland,tear,20.833333333333336,0.0,0.0,100.0,0.0,0.0,100.0,4.3478260869565215,87.5,34.74235104669887,20.833333333333336,0.0,0.0,100.0,0.0,0.0,100.0,4.3478260869565215,87.5,34.74235104669887
Tearfund,tearfund,20.0,0.0,0.0,40.0,0.0,0.0,100.0,50.0,0.0,23.333333333333332,20.0,0.0,0.0,40.0,0.0,0.0,100.0,50.0,0.0,23.333333333333332
Tearfund VZW (TFBE),tfb_admin1,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Tech2Peace,t2p,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,100.0,33.333333333333336
Technische Universiteit Delft,nl_tud,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
TechnoServe,tns,100.0,0.0,0.0,100.0,0.0,50.0,100.0,66.66666666666666,50.0,51.85185185185185,100.0,0.0,0.0,100.0,0.0,50.0,100.0,66.66666666666666,50.0,51.85185185185185
Terre des Hommes Netherlands,tdh_nl,100.0,0.0,0.0,35.59322033898305,0.0,1.2106537530266344,100.0,53.994490358126725,92.00968523002422,42.53422774224007,100.0,0.0,0.0,35.59322033898305,0.0,1.2106537530266344,100.0,53.994490358126725,92.00968523002422,42.53422774224007
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,100.0,50.0,0.0,100.0,0.0,50.0,100.0,0.0,50.0,50.0,100.0,50.0,0.0,100.0,0.0,50.0,100.0,0.0,50.0,50.0
The Access to Nutrition Foundation,atnf,0.0,0.0,0.0,46.666666666666664,0.0,66.66666666666666,0.0,0.0,0.0,12.59259259259259,0.0,0.0,0.0,46.666666666666664,0.0,66.66666666666666,0.0,0.0,0.0,12.59259259259259
The AGRI3 Fund,agri3_fund,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.76470588235294,35.294117647058826,16.33986928104575,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.76470588235294,35.294117647058826,16.33986928104575
The Asia Foundation,taf,40.0,20.0,20.0,80.0,0.0,20.0,100.0,0.0,20.0,33.333333333333336,40.0,20.0,20.0,80.0,0.0,20.0,100.0,0.0,20.0,33.333333333333336
The British Academy,thebritishacademy,0.0,0.0,0.0,75.0,0.0,0.0,25.0,-,0.0,11.11111111111111,0.0,0.0,0.0,75.0,0.0,0.0,25.0,-,0.0,11.11111111111111
The Carter Center,carter-center,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
the center for victimized women and children,cavwoc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,100.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,26.984126984126984,100.0,0.0,0.0,100.0,0.0,0.0,0.0,42.857142857142854,0.0,26.984126984126984
The Climate Change Organisation,climate-group,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Coca-Cola Export Corporation,tccec,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Commonwealth Secretariat,commonwealthsecretariat,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,22.22222222222222,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-,0.0,22.22222222222222
The Conflict and Environment Observatory,ceobs,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
The Convention on Business Integrity,cbi-nigeria,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Education Commission,educomm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
The Faraday Institution,thefaradayinstitution,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The Foundation Center,foundation_center,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Fred Hollows Foundation (UK),fhfuk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Freedom Fund,tff,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557
The Freedom Fund (US),tffus,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The George Washington University,gwu_gwi,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,22.22222222222222
The Global Alliance for Improved Nutrition,gain,99.71223021582733,3.3093525179856114,0.0,12.949640287769784,0.0,0.0,100.0,48.5,0.8633093525179856,29.481614708233412,99.71223021582733,3.3093525179856114,0.0,12.949640287769784,0.0,0.0,100.0,48.5,0.8633093525179856,29.481614708233412
The Global Center on Adaptation,gca,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,66.66666666666666,40.74074074074073,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,66.66666666666666,40.74074074074073
"The Global Development Incubator, Inc",gdi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
The Global Forum on MSM & HIV (MSMGF),msmgf,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,100.0,0.0,0.0,100.0,100.0,100.0,100.0,41.14832535885167,98.65470852017937,71.08922598655901,100.0,0.0,0.0,100.0,100.0,100.0,100.0,41.14832535885167,98.65470852017937,71.08922598655901
The Global Initiative Against Transnational Organized Crime,gi-toc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
the global steering group for impact investment,gsg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The Hague Academy for Local Governance,tha,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,85.71428571428571,37.301587301587304,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,85.71428571428571,37.301587301587304
The HALO Trust,halo,100.0,0.0,0.0,100.0,0.0,0.0,100.0,22.727272727272727,0.0,35.85858585858586,100.0,0.0,0.0,100.0,0.0,0.0,100.0,22.727272727272727,0.0,35.85858585858586
The Hunger Project Bangladesh,thpdb,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Hunger Project Netherlands,thp_org,50.0,0.0,0.0,100.0,0.0,16.666666666666664,0.0,100.0,16.666666666666664,31.48148148148148,50.0,0.0,0.0,100.0,0.0,16.666666666666664,0.0,100.0,16.666666666666664,31.48148148148148
The Institute for Strategic Dialogue,isdglobal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The International Children's Trust,theict,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
The International Institute for Strategic Studies,iiss,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336
The International Institute for Sustainable Development,iisd,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
The International Rescue Committee,irc_inc,79.36507936507937,0.0,0.0,100.0,0.0,53.96825396825397,92.06349206349206,41.30434782608695,1.5873015873015872,40.920941645579326,79.36507936507937,0.0,0.0,100.0,0.0,53.96825396825397,92.06349206349206,41.30434782608695,1.5873015873015872,40.920941645579326
The Kvinna till Kvinna Foundation - Head Office,ktk_ho,5.263157894736842,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.807017543859647,5.263157894736842,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.807017543859647
The Lebanese Organisation for Studies and Training,rabi3,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Legal Aid Forum,laf,100.0,0.0,0.0,0.0,0.0,0.0,50.0,-,100.0,27.77777777777778,100.0,0.0,0.0,0.0,0.0,0.0,50.0,-,100.0,27.77777777777778
The Leprosy Mission England and Wales,tlmew,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
The Leprosy Mission Nepal,tlmnepal,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,7.4074074074074066
The Liaison Office,tlo,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Mailman School of Public Health,mailman_school_of_public_health,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
The MENTOR Initiative,the_mentor_initiative,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
The National Association of Municipalities of Benin (ANCB),ancb_benin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Nature Conservancy,the_nature_conservancy,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.11111111111111
The OPEC Fund for International Development (OFID),ofid,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Open University,open_university,100.0,0.0,0.0,100.0,0.0,0.0,42.857142857142854,80.0,0.0,35.87301587301587,100.0,0.0,0.0,100.0,0.0,0.0,42.857142857142854,80.0,0.0,35.87301587301587
The Palestinian Initiative for the Promotion of Global Dialogue and Democracy-MIFTAH,miftah,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
"The Population Council, Inc.",populationcouncil,100.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,22.22222222222222,100.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,22.22222222222222
The Power of Nutrition,the_power_of_nutrition,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555
The Princess Alia Foundation,paf_2018,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Proforest Initiative UK,pi-uk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
The Salvation Army International Development UK,said-uk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The Samdhana Institute,samdhana_institute,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
The University of Aberdeen,uoa,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,44.44444444444444
"The University of Dodoma (UDOM), Tanzania",udom,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
The University of Manchester,uom,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,13.88888888888889,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,13.88888888888889
The University of Oxford,oxford,33.33333333333333,0.0,0.0,50.0,0.0,0.0,33.33333333333333,0.0,0.0,12.962962962962962,33.33333333333333,0.0,0.0,50.0,0.0,0.0,33.33333333333333,0.0,0.0,12.962962962962962
The University of Sheffield,tuos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
"The University of the West of England, Bristol",uwe,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
The Wildfowl and Wetlands Trust,gb-chc-1030884,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
